Passenger_ID,Date,vehicle_Type,Route,Departure_Time,Passenger_Count,Ticket_Price,Total_revenue,Day,Payment_Method
P103332,8/11/2025,Train,Colombo - Kurunegala,13:00,129,280,36120,Monday,Card
P105771,5/25/2025,Train,Kurunegala - Dambulla,15:00,90,200,18000,Sunday,Cash
P105337,3/11/2025,Bus,Colombo - Kalutara,16:00,55,170,9350,Tuesday,Cash
P100400,3/9/2025,Train,Colombo - Kurunegala,10:00,121,260,31460,Sunday,Cash
P103152,10/3/2025,Bus,Kandy - Nuwara Eliya,9:00,46,300,13800,Friday,Mobile Payment
P102311,8/20/2025,Bus,Colombo - Galle,8:00,39,420,16380,Wednesday,Mobile Payment
P100883,8/25/2025,Bus,Colombo - Kalutara,15:00,48,170,8160,Monday,Cash
P103566,8/1/2025,Train,Kandy - Colombo,17:00,196,330,64680,Friday,Card
P105965,3/13/2025,Bus,Colombo - Kandy,10:00,52,490,25480,Thursday,Cash
P101180,12/3/2025,Bus,Galle - Matara,15:00,45,180,8100,Wednesday,Mobile Payment
P101353,12/31/2025,Bus,Colombo - Ratnapura,9:00,48,270,12960,Wednesday,Cash
P103883,3/21/2025,Other,Kandy - Colombo,6:30,29,510,14790,Friday,Cash
P105456,4/17/2025,Bus,Colombo - Galle,10:00,40,370,14800,Thursday,Card
P102131,5/6/2025,Bus,Galle - Matara,7:30,57,220,12540,Tuesday,Cash
P100983,3/19/2025,Bus,Galle - Matara,21:00,30,200,6000,Wednesday,Mobile Payment
P100457,5/8/2025,Bus,Colombo - Galle,12:00,46,400,18400,Thursday,Card
P101487,5/8/2025,Bus,Kurunegala - Dambulla,15:00,57,250,14250,Thursday,Card
P101080,9/17/2025,Other,Colombo - Kurunegala,10:00,16,400,6400,Wednesday,Card
P101951,2/18/2025,Bus,Kandy - Nuwara Eliya,10:00,31,300,9300,Tuesday,Cash
P105159,11/29/2025,Bus,Colombo - Kalutara,10:00,37,170,6290,Saturday,Mobile Payment
P100690,3/30/2025,Bus,Colombo - Galle,12:00,29,420,12180,Sunday,Cash
P102430,4/10/2025,Train,Colombo - Kalutara,11:00,114,130,14820,Thursday,Card
P100642,2/14/2025,Bus,Colombo - Galle,17:30,40,410,16400,Friday,Mobile Payment
P102393,8/14/2025,Bus,Colombo - Negombo,21:00,38,230,8740,Thursday,Cash
P102826,8/3/2025,Train,Colombo - Kalutara,8:00,84,130,10920,Sunday,Cash
P101954,5/9/2025,Train,Colombo - Kalutara,20:00,38,120,4560,Friday,Card
P103539,8/20/2025,Train,Galle - Matara,14:00,147,140,20580,Wednesday,Cash
P103890,8/16/2025,Bus,Galle - Matara,20:00,49,200,9800,Saturday,Card
P103059,6/30/2025,Bus,Galle - Matara,20:00,28,210,5880,Monday,Cash
P103916,12/29/2025,Bus,Colombo - Kandy,8:00,53,430,22790,Monday,Cash
P104801,4/29/2025,Bus,Kandy - Colombo,13:00,40,430,17200,Tuesday,Card
P102711,1/31/2025,Train,Colombo - Kalutara,17:30,163,120,19560,Friday,Mobile Payment
P101084,9/16/2025,Train,Colombo - Ratnapura,20:00,72,240,17280,Tuesday,Cash
P104449,4/22/2025,Bus,Colombo - Galle,6:30,44,420,18480,Tuesday,Mobile Payment
P105715,1/28/2025,Train,Colombo - Ratnapura,8:00,101,220,22220,Tuesday,Cash
P104119,2/19/2025,Bus,Kandy - Nuwara Eliya,14:00,46,280,12880,Wednesday,Card
P101885,10/28/2025,Bus,Colombo - Galle,9:00,35,360,12600,Tuesday,Cash
P104511,3/30/2025,Bus,Kurunegala - Dambulla,16:00,51,250,12750,Sunday,Mobile Payment
P100390,10/29/2025,Train,Colombo - Ratnapura,10:00,134,240,32160,Wednesday,Cash
P102495,7/4/2025,Bus,Colombo - Negombo,17:00,46,240,11040,Friday,Cash
P101852,4/30/2025,Train,Colombo - Galle,9:00,40,320,12800,Wednesday,Card
P103037,5/4/2025,Bus,Kandy - Colombo,18:30,45,480,21600,Sunday,Mobile Payment
P105796,7/28/2025,Train,Kandy - Colombo,18:00,172,330,56760,Monday,Cash
P103604,5/2/2025,Bus,Galle - Matara,16:00,31,200,6200,Friday,Mobile Payment
P100846,1/10/2025,Bus,Colombo - Kandy,21:00,50,490,24500,Friday,Cash
P100543,1/31/2025,Bus,Galle - Matara,7:30,101,180,18180,Friday,Cash
P103725,9/2/2025,Bus,Colombo - Kandy,6:30,61,470,28670,Tuesday,Cash
P100092,8/13/2025,Train,Colombo - Negombo,19:00,131,190,24890,Wednesday,Cash
P103680,12/24/2025,Bus,Colombo - Kandy,7:00,79,420,33180,Wednesday,Cash
P105642,11/30/2025,Train,Kandy - Nuwara Eliya,18:00,107,220,23540,Sunday,Cash
P103905,10/4/2025,Train,Kandy - Colombo,7:30,41,370,15170,Saturday,Cash
P101980,4/3/2025,Train,Colombo - Kandy,12:00,92,340,31280,Thursday,Cash
P103245,6/22/2025,Train,Colombo - Kandy,21:00,88,320,28160,Sunday,Card
P103979,10/24/2025,Bus,Colombo - Kurunegala,11:00,56,360,20160,Friday,Card
P103151,4/20/2025,Train,Colombo - Negombo,11:00,136,200,27200,Sunday,Cash
P104901,9/17/2025,Bus,Kandy - Colombo,16:00,41,410,16810,Wednesday,Cash
P104105,12/12/2025,Bus,Colombo - Galle,19:00,66,390,25740,Friday,Card
P104623,4/11/2025,Bus,Galle - Matara,16:00,35,210,7350,Friday,Card
P102965,1/21/2025,Train,Kurunegala - Dambulla,18:30,115,180,20700,Tuesday,Cash
P103464,11/2/2025,Train,Colombo - Kandy,16:00,84,330,27720,Sunday,Mobile Payment
P102530,3/23/2025,Other,Kandy - Colombo,15:00,31,540,16740,Sunday,Cash
P104109,4/25/2025,Train,Galle - Matara,14:00,140,140,19600,Friday,Cash
P101677,3/2/2025,Bus,Colombo - Negombo,8:00,56,240,13440,Sunday,Cash
P101049,5/13/2025,Train,Colombo - Kandy,16:00,88,320,28160,Tuesday,Mobile Payment
P102950,3/29/2025,Other,Colombo - Galle,15:00,13,500,6500,Saturday,Cash
P101961,5/13/2025,Bus,Colombo - Kurunegala,16:00,36,330,11880,Tuesday,Card
P102531,2/26/2025,Train,Colombo - Ratnapura,21:00,119,240,28560,Wednesday,Cash
P104413,8/9/2025,Train,Colombo - Galle,8:00,134,300,40200,Saturday,Mobile Payment
P104904,6/25/2025,Bus,Colombo - Ratnapura,7:30,44,270,11880,Wednesday,Card
P103940,12/8/2025,Bus,Kandy - Colombo,20:00,41,430,17630,Monday,Cash
P100238,12/13/2025,Bus,Kurunegala - Dambulla,8:00,55,270,14850,Saturday,Cash
P104150,3/4/2025,Train,Colombo - Kurunegala,13:00,146,260,37960,Tuesday,Mobile Payment
P104858,6/28/2025,Other,Colombo - Galle,18:30,37,520,19240,Saturday,Mobile Payment
P101134,12/26/2025,Bus,Kurunegala - Dambulla,10:00,49,240,11760,Friday,Mobile Payment
P102881,2/18/2025,Bus,Colombo - Kurunegala,13:00,29,340,9860,Tuesday,Cash
P101806,9/15/2025,Train,Colombo - Kalutara,21:00,155,140,21700,Monday,Card
P104959,2/10/2025,Bus,Colombo - Kalutara,20:00,43,180,7740,Monday,Cash
P100164,1/7/2025,Bus,Kandy - Nuwara Eliya,17:30,33,300,9900,Tuesday,Cash
P104528,8/8/2025,Other,Colombo - Kurunegala,7:00,63,450,28350,Friday,Cash
P105705,4/26/2025,Other,Kandy - Nuwara Eliya,19:00,39,390,15210,Saturday,Cash
P105648,4/13/2025,Train,Colombo - Kalutara,17:30,57,130,7410,Sunday,Cash
P104429,3/31/2025,Bus,Galle - Matara,18:30,49,220,10780,Monday,Mobile Payment
P104499,11/3/2025,Bus,Colombo - Kurunegala,15:00,32,330,10560,Monday,Cash
P104327,8/3/2025,Bus,Colombo - Galle,17:30,23,360,8280,Sunday,Cash
P100266,5/26/2025,Train,Colombo - Negombo,15:00,100,210,21000,Monday,Card
P102002,2/19/2025,Bus,Colombo - Galle,14:00,42,420,17640,Wednesday,Card
P101812,10/29/2025,Train,Colombo - Kandy,21:00,123,360,44280,Wednesday,Mobile Payment
P103278,7/20/2025,Bus,Colombo - Ratnapura,11:00,60,290,17400,Sunday,Card
P105610,5/18/2025,Bus,Kandy - Nuwara Eliya,7:00,69,310,21390,Sunday,Cash
P102979,3/31/2025,Train,Galle - Matara,8:00,144,150,21600,Monday,Cash
P104261,10/18/2025,Bus,Kurunegala - Dambulla,13:00,50,230,11500,Saturday,Cash
P102907,12/13/2025,Other,Colombo - Negombo,18:30,23,310,7130,Saturday,Card
P104291,5/6/2025,Bus,Colombo - Kalutara,18:00,47,170,7990,Tuesday,Mobile Payment
P105498,3/24/2025,Train,Galle - Matara,12:00,156,150,23400,Monday,Card
P101429,9/12/2025,Train,Colombo - Kandy,14:00,139,330,45870,Friday,Cash
P100399,3/4/2025,Train,Kurunegala - Dambulla,9:00,84,180,15120,Tuesday,Card
P103965,10/23/2025,Bus,Colombo - Kurunegala,17:30,47,350,16450,Thursday,Card
P105006,4/26/2025,Bus,Kandy - Colombo,11:00,43,460,19780,Saturday,Cash
P100948,12/31/2025,Other,Colombo - Ratnapura,11:00,33,360,11880,Wednesday,Cash
P103079,8/12/2025,Bus,Kurunegala - Dambulla,10:00,55,270,14850,Tuesday,Card
P103139,10/2/2025,Bus,Kandy - Nuwara Eliya,17:30,83,310,25730,Thursday,Card
P105348,9/23/2025,Bus,Colombo - Ratnapura,10:00,43,290,12470,Tuesday,Cash
P104924,11/22/2025,Train,Kandy - Nuwara Eliya,9:00,98,240,23520,Saturday,Card
P105574,7/10/2025,Train,Colombo - Kurunegala,19:00,112,270,30240,Thursday,Card
P105149,12/27/2025,Train,Kurunegala - Dambulla,11:00,126,170,21420,Saturday,Cash
P103230,11/30/2025,Bus,Kandy - Colombo,6:30,49,420,20580,Sunday,Cash
P103995,4/3/2025,Bus,Galle - Matara,18:30,30,210,6300,Thursday,Card
P101453,8/26/2025,Train,Kandy - Nuwara Eliya,8:00,147,220,32340,Tuesday,Mobile Payment
P100594,3/3/2025,Bus,Colombo - Galle,8:30,64,380,24320,Monday,Card
P102726,3/1/2025,Bus,Kandy - Colombo,13:00,49,460,22540,Saturday,Cash
P100042,10/30/2025,Bus,Kandy - Nuwara Eliya,7:30,46,280,12880,Thursday,Card
P100561,9/16/2025,Train,Colombo - Kalutara,21:00,117,140,16380,Tuesday,Card
P104832,3/31/2025,Train,Kandy - Colombo,17:00,212,300,63600,Monday,Card
P105151,3/31/2025,Bus,Kandy - Nuwara Eliya,8:00,5,320,1600,Monday,Cash
P100490,3/27/2025,Train,Kandy - Colombo,19:00,112,360,40320,Thursday,Cash
P100244,9/20/2025,Bus,Kurunegala - Dambulla,8:00,58,230,13340,Saturday,Cash
P103173,9/17/2025,Bus,Colombo - Ratnapura,15:00,54,300,16200,Wednesday,Cash
P101340,10/28/2025,Bus,Colombo - Kandy,13:00,28,460,12880,Tuesday,Cash
P103937,6/5/2025,Bus,Colombo - Ratnapura,20:00,37,290,10730,Thursday,Card
P105990,3/19/2025,Train,Kandy - Nuwara Eliya,21:00,43,200,8600,Wednesday,Cash
P100406,1/6/2025,Train,Kandy - Colombo,18:30,186,360,66960,Monday,Cash
P101443,6/15/2025,Train,Colombo - Kalutara,12:00,143,140,20020,Sunday,Cash
P100262,4/17/2025,Other,Kandy - Colombo,12:00,28,500,14000,Thursday,Mobile Payment
P103913,9/14/2025,Bus,Colombo - Galle,18:00,41,440,18040,Sunday,Card
P103538,2/20/2025,Bus,Colombo - Kandy,17:30,64,490,31360,Thursday,Cash
P105469,1/7/2025,Train,Kurunegala - Dambulla,10:00,83,180,14940,Tuesday,Card
P101690,12/26/2025,Train,Colombo - Kandy,16:00,47,320,15040,Friday,Card
P103479,9/29/2025,Bus,Colombo - Galle,19:00,79,420,33180,Monday,Cash
P101726,1/16/2025,Bus,Colombo - Ratnapura,8:30,55,330,18150,Thursday,Cash
P101204,10/12/2025,Bus,Colombo - Negombo,9:00,38,230,8740,Sunday,Card
P100835,1/18/2025,Bus,Colombo - Galle,12:00,28,370,10360,Saturday,Cash
P101867,12/29/2025,Bus,Galle - Matara,18:00,87,210,18270,Monday,Card
P102497,1/8/2025,Train,Colombo - Galle,13:00,68,310,21080,Wednesday,Card
P103017,3/5/2025,Train,Kandy - Colombo,13:00,120,370,44400,Wednesday,Cash
P104512,2/11/2025,Bus,Colombo - Kurunegala,11:00,50,340,17000,Tuesday,Cash
P102011,7/9/2025,Bus,Kandy - Nuwara Eliya,6:30,36,290,10440,Wednesday,Card
P103932,11/7/2025,Bus,Kandy - Colombo,21:00,41,460,18860,Friday,Mobile Payment
P100341,6/13/2025,Bus,Colombo - Galle,14:00,56,420,23520,Friday,Cash
P104173,12/18/2025,Bus,Colombo - Kalutara,20:00,25,170,4250,Thursday,Cash
P101602,9/26/2025,Bus,Galle - Matara,16:00,38,200,7600,Friday,Card
P102797,9/14/2025,Bus,Kurunegala - Dambulla,8:00,62,270,16740,Sunday,Cash
P105368,7/7/2025,Bus,Colombo - Kandy,9:00,34,480,16320,Monday,Cash
P105760,9/8/2025,Bus,Kandy - Nuwara Eliya,13:00,32,300,9600,Monday,Cash
P100481,6/25/2025,Train,Kandy - Nuwara Eliya,18:30,82,240,19680,Wednesday,Cash
P103726,9/8/2025,Other,Galle - Matara,18:00,35,220,7700,Monday,Cash
P105906,7/16/2025,Train,Galle - Matara,17:30,131,140,18340,Wednesday,Cash
P102786,11/21/2025,Bus,Colombo - Ratnapura,8:00,58,280,16240,Friday,Cash
P101524,12/19/2025,Bus,Colombo - Ratnapura,7:30,41,320,13120,Friday,Card
P103622,7/14/2025,Bus,Colombo - Negombo,8:00,57,250,14250,Monday,Card
P104468,1/25/2025,Bus,Kandy - Nuwara Eliya,21:00,37,310,11470,Saturday,Cash
P105321,7/24/2025,Bus,Colombo - Negombo,17:30,34,270,9180,Thursday,Cash
P105561,5/5/2025,Bus,Kurunegala - Dambulla,8:30,41,270,11070,Monday,Cash
P105645,7/13/2025,Train,Colombo - Kurunegala,11:00,104,270,28080,Sunday,Cash
P100800,9/25/2025,Other,Colombo - Kalutara,9:00,17,200,3400,Thursday,Mobile Payment
P101767,7/9/2025,Train,Kandy - Colombo,16:00,113,320,36160,Wednesday,Cash
P105364,3/12/2025,Train,Colombo - Kandy,16:00,82,310,25420,Wednesday,Cash
P103026,8/8/2025,Bus,Kandy - Nuwara Eliya,18:30,80,300,24000,Friday,Cash
P102454,7/31/2025,Bus,Kandy - Colombo,20:00,46,410,18860,Thursday,Cash
P104074,4/6/2025,Train,Colombo - Kurunegala,12:00,135,260,35100,Sunday,Cash
P104740,1/23/2025,Train,Galle - Matara,20:00,119,160,19040,Thursday,Cash
P104856,4/24/2025,Bus,Galle - Matara,16:00,8,210,1680,Thursday,Card
P103705,11/17/2025,Other,Kandy - Nuwara Eliya,17:30,33,380,12540,Monday,Cash
P105611,12/28/2025,Bus,Kurunegala - Dambulla,14:00,31,230,7130,Sunday,Cash
P100364,3/24/2025,Bus,Colombo - Galle,6:30,50,440,22000,Monday,Cash
P101272,5/30/2025,Train,Galle - Matara,8:30,115,160,18400,Friday,Card
P102004,6/24/2025,Bus,Colombo - Kandy,12:00,36,450,16200,Tuesday,Cash
P105395,9/24/2025,Train,Colombo - Kandy,20:00,86,320,27520,Wednesday,Mobile Payment
P104246,6/27/2025,Other,Kandy - Nuwara Eliya,6:30,11,390,4290,Friday,Cash
P105624,2/25/2025,Train,Kandy - Colombo,12:00,66,350,23100,Tuesday,Card
P104958,1/1/2025,Train,Colombo - Kalutara,17:00,98,150,14700,Wednesday,Cash
P100348,12/14/2025,Bus,Kurunegala - Dambulla,8:00,59,270,15930,Sunday,Cash
P103351,10/14/2025,Bus,Kurunegala - Dambulla,15:00,27,260,7020,Tuesday,Cash
P105896,11/7/2025,Bus,Colombo - Kurunegala,18:00,47,340,15980,Friday,Card
P103614,11/25/2025,Train,Colombo - Ratnapura,19:00,113,210,23730,Tuesday,Cash
P105719,11/20/2025,Bus,Colombo - Negombo,9:00,26,240,6240,Thursday,Mobile Payment
P102563,5/28/2025,Bus,Galle - Matara,8:30,71,210,14910,Wednesday,Card
P103028,2/16/2025,Train,Colombo - Ratnapura,15:00,125,240,30000,Sunday,Card
P104181,4/10/2025,Bus,Kurunegala - Dambulla,7:00,77,230,17710,Thursday,Card
P105499,1/31/2025,Train,Colombo - Kurunegala,16:00,109,280,30520,Friday,Mobile Payment
P101424,10/12/2025,Bus,Galle - Matara,13:00,48,190,9120,Sunday,Mobile Payment
P100657,10/15/2025,Bus,Kurunegala - Dambulla,7:30,38,260,9880,Wednesday,Cash
P103084,5/11/2025,Train,Kandy - Nuwara Eliya,14:00,150,200,30000,Sunday,Card
P105525,11/12/2025,Bus,Kurunegala - Dambulla,7:00,67,250,16750,Wednesday,Cash
P102103,8/22/2025,Bus,Colombo - Kurunegala,9:00,63,360,22680,Friday,Card
P100633,1/30/2025,Bus,Kandy - Nuwara Eliya,17:00,79,290,22910,Thursday,Mobile Payment
P104861,11/7/2025,Train,Kurunegala - Dambulla,16:00,144,200,28800,Friday,Cash
P102494,5/22/2025,Bus,Kurunegala - Dambulla,14:00,36,250,9000,Thursday,Cash
P102666,8/16/2025,Bus,Colombo - Negombo,14:00,35,240,8400,Saturday,Mobile Payment
P104339,3/20/2025,Bus,Colombo - Kandy,10:00,27,480,12960,Thursday,Cash
P105669,10/16/2025,Bus,Colombo - Kalutara,10:00,41,170,6970,Thursday,Cash
P104404,12/28/2025,Bus,Colombo - Kandy,19:00,65,470,30550,Sunday,Cash
P105541,8/12/2025,Bus,Galle - Matara,10:00,38,220,8360,Tuesday,Card
P102335,1/20/2025,Bus,Colombo - Galle,11:00,28,410,11480,Monday,Cash
P103549,1/10/2025,Bus,Colombo - Kalutara,7:30,54,200,10800,Friday,Card
P104594,4/12/2025,Bus,Galle - Matara,16:00,52,190,9880,Saturday,Card
P102501,6/6/2025,Train,Colombo - Negombo,18:00,71,170,12070,Friday,Cash
P103620,6/21/2025,Bus,Colombo - Ratnapura,14:00,52,270,14040,Saturday,Mobile Payment
P101466,7/16/2025,Bus,Colombo - Ratnapura,13:00,37,310,11470,Wednesday,Mobile Payment
P103941,4/27/2025,Train,Colombo - Kandy,18:00,136,340,46240,Sunday,Mobile Payment
P104014,7/3/2025,Bus,Kandy - Nuwara Eliya,16:00,33,300,9900,Thursday,Card
P105406,7/27/2025,Train,Colombo - Ratnapura,10:00,124,220,27280,Sunday,Mobile Payment
P100116,9/17/2025,Train,Kandy - Nuwara Eliya,10:00,106,240,25440,Wednesday,Cash
P101822,7/21/2025,Bus,Colombo - Kalutara,17:30,30,170,5100,Monday,Cash
P101495,9/27/2025,Train,Galle - Matara,11:00,104,150,15600,Saturday,Card
P102402,4/21/2025,Bus,Kurunegala - Dambulla,14:00,49,270,13230,Monday,Card
P103875,4/8/2025,Bus,Kandy - Colombo,19:00,59,410,24190,Tuesday,Cash
P101233,7/6/2025,Bus,Galle - Matara,9:00,47,200,9400,Sunday,Cash
P102662,9/9/2025,Train,Kandy - Nuwara Eliya,17:00,198,210,41580,Tuesday,Cash
P102818,11/10/2025,Bus,Colombo - Kalutara,14:00,48,180,8640,Monday,Cash
P105701,10/20/2025,Bus,Colombo - Negombo,8:30,64,270,17280,Monday,Card
P105479,10/20/2025,Train,Galle - Matara,11:00,146,150,21900,Monday,Cash
P101154,8/4/2025,Train,Kandy - Nuwara Eliya,6:30,127,240,30480,Monday,Card
P103910,5/14/2025,Bus,Colombo - Galle,16:00,44,420,18480,Wednesday,Cash
P104761,7/15/2025,Bus,Colombo - Kurunegala,18:30,50,320,16000,Tuesday,Cash
P105327,5/15/2025,Bus,Galle - Matara,8:30,63,210,13230,Thursday,Card
P100058,10/2/2025,Bus,Colombo - Kalutara,7:30,64,170,10880,Thursday,Cash
P105583,6/29/2025,Train,Kandy - Colombo,13:00,137,320,43840,Sunday,Cash
P103884,2/20/2025,Bus,Kandy - Colombo,17:30,36,430,15480,Thursday,Cash
P103062,4/6/2025,Bus,Kandy - Nuwara Eliya,8:00,85,310,26350,Sunday,Cash
P105180,10/13/2025,Other,Kandy - Colombo,8:30,35,540,18900,Monday,Cash
P105935,5/2/2025,Bus,Colombo - Ratnapura,11:00,37,300,11100,Friday,Card
P101736,7/14/2025,Train,Kandy - Colombo,8:30,132,330,43560,Monday,Cash
P105402,12/26/2025,Other,Colombo - Kandy,17:30,32,510,16320,Friday,Card
P102824,7/5/2025,Bus,Colombo - Kurunegala,20:00,34,350,11900,Saturday,Cash
P102197,6/29/2025,Bus,Colombo - Negombo,13:00,49,230,11270,Sunday,Card
P100160,11/11/2025,Train,Colombo - Negombo,20:00,113,200,22600,Tuesday,Mobile Payment
P104101,11/30/2025,Train,Colombo - Galle,7:00,92,280,25760,Sunday,Cash
P102476,1/26/2025,Train,Colombo - Ratnapura,17:30,86,240,20640,Sunday,Mobile Payment
P102565,8/15/2025,Bus,Colombo - Kalutara,13:00,43,170,7310,Friday,Cash
P104295,2/22/2025,Bus,Colombo - Kurunegala,13:00,67,340,22780,Saturday,Mobile Payment
P105050,5/24/2025,Bus,Colombo - Kalutara,17:30,69,170,11730,Saturday,Mobile Payment
P104140,10/14/2025,Train,Kandy - Colombo,18:00,151,320,48320,Tuesday,Mobile Payment
P102609,6/12/2025,Train,Galle - Matara,21:00,164,150,24600,Thursday,Mobile Payment
P105856,11/23/2025,Train,Colombo - Galle,7:30,135,290,39150,Sunday,Mobile Payment
P100708,11/4/2025,Train,Colombo - Negombo,16:00,114,180,20520,Tuesday,Card
P103047,8/29/2025,Bus,Colombo - Ratnapura,7:30,58,330,19140,Friday,Card
P105555,8/29/2025,Train,Kurunegala - Dambulla,14:00,136,180,24480,Friday,Mobile Payment
P101094,2/8/2025,Bus,Colombo - Ratnapura,15:00,25,290,7250,Saturday,Cash
P104575,3/18/2025,Train,Colombo - Kurunegala,8:00,106,280,29680,Tuesday,Card
P101377,9/11/2025,Bus,Colombo - Kalutara,8:30,49,190,9310,Thursday,Cash
P105898,3/5/2025,Bus,Kandy - Nuwara Eliya,19:00,75,310,23250,Wednesday,Card
P100073,7/27/2025,Bus,Kurunegala - Dambulla,8:30,79,270,21330,Sunday,Card
P101923,9/27/2025,Train,Colombo - Kurunegala,20:00,83,250,20750,Saturday,Cash
P104439,6/22/2025,Other,Colombo - Kalutara,14:00,37,230,8510,Sunday,Cash
P104306,7/5/2025,Bus,Colombo - Kalutara,7:30,65,170,11050,Saturday,Card
P101765,11/19/2025,Bus,Colombo - Kurunegala,9:00,48,340,16320,Wednesday,Card
P100744,9/29/2025,Bus,Colombo - Kandy,8:00,60,430,25800,Monday,Mobile Payment
P104075,6/14/2025,Train,Colombo - Negombo,20:00,121,170,20570,Saturday,Card
P101006,9/1/2025,Train,Colombo - Negombo,7:00,183,170,31110,Monday,Cash
P102669,7/31/2025,Train,Kandy - Colombo,12:00,162,370,59940,Thursday,Cash
P101191,4/13/2025,Bus,Colombo - Negombo,7:00,59,240,14160,Sunday,Cash
P104317,12/14/2025,Train,Kandy - Nuwara Eliya,6:30,195,230,44850,Sunday,Card
P102602,6/9/2025,Bus,Colombo - Kalutara,18:30,38,180,6840,Monday,Card
P101126,10/25/2025,Train,Colombo - Ratnapura,21:00,81,220,17820,Saturday,Cash
P101242,12/16/2025,Train,Kandy - Colombo,9:00,138,310,42780,Tuesday,Cash
P104038,8/28/2025,Train,Kandy - Colombo,17:30,167,310,51770,Thursday,Card
P105373,5/7/2025,Bus,Kandy - Colombo,7:00,35,490,17150,Wednesday,Cash
P104945,5/30/2025,Train,Colombo - Ratnapura,9:00,164,250,41000,Friday,Cash
P105652,11/15/2025,Train,Colombo - Kandy,14:00,95,330,31350,Saturday,Cash
P103352,4/2/2025,Bus,Colombo - Negombo,7:00,27,240,6480,Wednesday,Cash
P100999,10/6/2025,Other,Colombo - Ratnapura,17:30,24,390,9360,Monday,Card
P104462,6/8/2025,Bus,Kurunegala - Dambulla,17:30,38,230,8740,Sunday,Card
P103825,3/19/2025,Bus,Kandy - Colombo,18:30,73,430,31390,Wednesday,Cash
P104032,5/15/2025,Bus,Kandy - Colombo,6:30,39,490,19110,Thursday,Cash
P102685,8/20/2025,Bus,Kurunegala - Dambulla,14:00,57,230,13110,Wednesday,Mobile Payment
P105195,12/2/2025,Bus,Colombo - Kurunegala,21:00,34,320,10880,Tuesday,Cash
P101578,4/18/2025,Train,Colombo - Galle,8:30,203,320,64960,Friday,Cash
P103907,8/19/2025,Bus,Colombo - Ratnapura,7:30,52,320,16640,Tuesday,Cash
P103730,6/24/2025,Train,Colombo - Kalutara,7:30,97,130,12610,Tuesday,Mobile Payment
P103669,10/6/2025,Bus,Kandy - Nuwara Eliya,18:00,70,300,21000,Monday,Cash
P105743,12/17/2025,Train,Colombo - Ratnapura,21:00,59,210,12390,Wednesday,Cash
P101827,10/4/2025,Bus,Colombo - Ratnapura,21:00,44,290,12760,Saturday,Cash
P101344,7/20/2025,Train,Colombo - Kalutara,6:30,164,150,24600,Sunday,Mobile Payment
P105984,1/16/2025,Bus,Kandy - Nuwara Eliya,7:00,44,320,14080,Thursday,Cash
P105147,2/20/2025,Train,Galle - Matara,17:30,160,150,24000,Thursday,Cash
P104952,3/5/2025,Bus,Kurunegala - Dambulla,8:30,58,260,15080,Wednesday,Cash
P100441,1/6/2025,Bus,Colombo - Kalutara,15:00,57,180,10260,Monday,Cash
P105941,5/25/2025,Bus,Kandy - Nuwara Eliya,6:30,79,320,25280,Sunday,Cash
P101101,6/5/2025,Bus,Colombo - Kurunegala,9:00,46,360,16560,Thursday,Cash
P102638,7/17/2025,Train,Colombo - Kurunegala,18:00,153,250,38250,Thursday,Cash
P104218,9/14/2025,Bus,Colombo - Kandy,10:00,58,490,28420,Sunday,Cash
P100650,11/3/2025,Bus,Colombo - Kurunegala,17:30,56,320,17920,Monday,Mobile Payment
P101547,5/17/2025,Train,Galle - Matara,7:00,126,140,17640,Saturday,Card
P103232,5/5/2025,Train,Kandy - Colombo,8:30,169,370,62530,Monday,Cash
P104491,3/19/2025,Bus,Colombo - Kurunegala,17:00,57,380,21660,Wednesday,Cash
P104557,3/9/2025,Train,Colombo - Kandy,8:00,96,340,32640,Sunday,Cash
P104574,3/28/2025,Train,Kandy - Colombo,18:00,96,320,30720,Friday,Mobile Payment
P104146,8/13/2025,Train,Kandy - Colombo,17:00,88,330,29040,Wednesday,Card
P102853,5/25/2025,Bus,Kandy - Colombo,6:30,53,470,24910,Sunday,Cash
P103504,4/9/2025,Bus,Colombo - Kalutara,16:00,40,180,7200,Wednesday,Card
